"","date","salesTotal","CustNum","kankou","tabelog","day1_sales","day1_kankou","day1_tabelog","event_impact","GW","お盆","イベント","クリスマス","三連休","交通規制","元日","台風","大晦日","祝日","雨"
"557","2019-01-15",665190,246,858,785,1195170,1059,1185,0,0,0,0,0,0,0,0,0,0,0,0
"558","2019-01-16",814000,323,1059,732,665190,876,785,0,0,0,0,0,0,0,0,0,0,0,0
"559","2019-01-17",582750,251,876,869,814000,1435,732,0,0,0,0,0,0,0,0,0,0,0,0
"560","2019-01-18",629410,273,1435,545,582750,3155,869,0,0,0,0,0,0,0,0,0,0,0,0
"561","2019-01-19",1175010,480,3155,545,629410,1812,545,0,0,0,0,0,0,0,0,0,0,0,0
"562","2019-01-20",1279330,458,1812,675,1175010,1068,545,0,0,0,0,0,0,0,0,0,0,0,0
"563","2019-01-21",845340,349,1068,783,1279330,913,675,0,0,0,0,0,0,0,0,0,0,0,0
"564","2019-01-22",869380,328,913,619,845340,719,783,0,0,0,0,0,0,0,0,0,0,0,0
"565","2019-01-23",765000,304,719,619,869380,655,619,0,0,0,0,0,0,0,0,0,0,0,0
"566","2019-01-24",690950,272,655,614,765000,1145,619,0,0,0,0,0,0,0,0,0,0,0,0
"567","2019-01-25",743950,297,1145,614,690950,3462,614,0,0,0,0,0,0,0,0,0,0,0,0
"568","2019-01-26",1122450,435,3462,519,743950,2104,614,0,0,0,0,0,0,0,0,0,0,0,0
"569","2019-01-27",1190500,466,2104,788,1122450,1378,519,0,0,0,0,0,0,0,0,0,0,0,0
"570","2019-01-28",591920,244,1378,769,1190500,1019,788,0,0,0,0,0,0,0,0,0,0,0,0
"571","2019-01-29",776750,283,1019,737,591920,387,769,0,0,0,0,0,0,0,0,0,0,0,0
"572","2019-01-30",535450,230,387,659,776750,394,737,0,0,0,0,0,0,0,0,0,0,0,0
"573","2019-01-31",287150,105,394,481,535450,898,659,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"574","2019-02-01",382870,140,898,729,287150,3340,481,0,0,0,0,0,0,0,0,0,0,0,0
"575","2019-02-02",902500,352,3340,481,382870,2852,729,0,0,0,0,0,0,0,0,0,0,0,0
"576","2019-02-03",987810,326,2852,764,902500,1850,481,0,0,0,0,0,0,0,0,0,0,0,0
"577","2019-02-04",651920,252,1850,662,987810,1255,764,0,0,0,0,0,0,0,0,0,0,0,0
"578","2019-02-05",412760,171,1255,743,651920,1515,662,0,0,0,0,0,0,0,0,0,0,0,0
"579","2019-02-06",316000,116,1515,707,412760,1169,743,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"580","2019-02-07",524690,203,1169,704,316000,1678,707,0,0,0,0,0,0,0,0,0,0,0,0
"581","2019-02-08",575860,159,1678,708,524690,6671,704,0,0,0,0,0,0,0,0,0,0,0,0
"582","2019-02-09",1030370,420,6671,718,575860,8060,708,4.7646826799794,0,0,0,0,1,0,0,0,0,0,0
"583","2019-02-10",1457930,563,8060,1089,1030370,4021,718,4.7646826799794,0,0,0,0,1,0,0,0,0,0,0
"584","2019-02-11",1157910,453,4021,1180,1457930,1620,1089,4.7646826799794,0,0,0,0,1,0,0,0,0,0,0
"585","2019-02-12",496260,207,1620,812,1157910,2073,1180,0,0,0,0,0,0,0,0,0,0,0,0
"586","2019-02-13",510770,210,2073,627,496260,1938,812,0,0,0,0,0,0,0,0,0,0,0,0
"587","2019-02-14",418600,189,1938,506,510770,2313,627,0,0,0,0,0,0,0,0,0,0,0,0
"588","2019-02-15",412690,165,2313,572,418600,4878,506,0,0,0,0,0,0,0,0,0,0,0,0
"589","2019-02-16",897840,360,4878,572,412690,4245,572,0,0,0,0,0,0,0,0,0,0,0,0
"590","2019-02-17",1193420,477,4245,573,897840,2892,572,0,0,0,0,0,0,0,0,0,0,0,0
"591","2019-02-18",614590,263,2892,946,1193420,2396,573,0,0,0,0,0,0,0,0,0,0,0,0
"592","2019-02-19",436560,159,2396,599,614590,2165,946,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"593","2019-02-20",620980,241,2165,600,436560,2128,599,0,0,0,0,0,0,0,0,0,0,0,0
"594","2019-02-21",595130,237,2128,609,620980,2165,600,0,0,0,0,0,0,0,0,0,0,0,0
"595","2019-02-22",580420,224,2165,627,595130,7767,609,0,0,0,0,0,0,0,0,0,0,0,0
"596","2019-02-23",771390,319,7767,536,580420,4398,627,0,0,0,0,0,0,0,0,0,0,0,0
"597","2019-02-24",1007630,427,4398,738,771390,1748,536,0,0,0,0,0,0,0,0,0,0,0,0
"598","2019-02-25",543410,218,1748,1166,1007630,2087,738,0,0,0,0,0,0,0,0,0,0,0,0
"599","2019-02-26",412070,184,2087,673,543410,2116,1166,0,0,0,0,0,0,0,0,0,0,0,0
"600","2019-02-27",564500,235,2116,622,412070,1441,673,0,0,0,0,0,0,0,0,0,0,0,0
"601","2019-02-28",319900,141,1441,619,564500,1987,622,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"602","2019-03-01",335370,131,1987,552,319900,3866,619,0,0,0,0,0,0,0,0,0,0,0,0
"603","2019-03-02",951900,388,3866,741,335370,2269,552,0,0,0,0,0,0,0,0,0,0,0,0
"604","2019-03-03",627700,240,2269,727,951900,1768,741,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"605","2019-03-04",465850,201,1768,1151,627700,1271,727,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"606","2019-03-05",498210,217,1271,717,465850,1125,1151,0,0,0,0,0,0,0,0,0,0,0,0
"607","2019-03-06",486650,227,1125,583,498210,755,717,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"608","2019-03-07",496600,206,755,733,486650,1674,583,0,0,0,0,0,0,0,0,0,0,0,0
"609","2019-03-08",505020,234,1674,788,496600,5045,733,0,0,0,0,0,0,0,0,0,0,0,0
"610","2019-03-09",938170,419,5045,564,505020,2903,788,0,0,0,0,0,0,0,0,0,0,0,0
"611","2019-03-10",766440,333,2903,936,938170,1882,564,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"612","2019-03-11",650730,255,1882,1324,766440,2094,936,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"613","2019-03-12",638480,251,2094,1005,650730,1725,1324,0,0,0,0,0,0,0,0,0,0,0,0
"614","2019-03-13",560220,261,1725,767,638480,1041,1005,0,0,0,0,0,0,0,0,0,0,0,0
"615","2019-03-14",475390,204,1041,628,560220,4220,767,0,0,0,0,0,0,0,0,0,0,0,0
"616","2019-03-15",443840,168,4220,1046,475390,11386,628,0,0,0,0,0,0,0,0,0,0,0,0
"617","2019-03-16",1068120,431,11386,642,443840,8573,1046,0,0,0,0,0,0,0,0,0,0,0,0
"618","2019-03-17",1078400,449,8573,891,1068120,5037,642,0,0,0,0,0,0,0,0,0,0,0,0
"619","2019-03-18",802710,354,5037,979,1078400,4230,891,0,0,0,0,0,0,0,0,0,0,0,0
"620","2019-03-19",633990,291,4230,678,802710,4633,979,0,0,0,0,0,0,0,0,0,0,0,0
"621","2019-03-20",712800,308,4633,4478,633990,6206,678,0,0,0,0,0,0,0,0,0,0,0,0
"622","2019-03-21",1061470,418,6206,1151,712800,6521,4478,0,0,0,0,0,0,0,0,0,0,0,0
"623","2019-03-22",909480,391,6521,1173,1061470,10839,1151,0,0,0,0,0,0,0,0,0,0,0,0
"624","2019-03-23",1155770,441,10839,1039,909480,11207,1173,0,0,0,0,0,0,0,0,0,0,0,0
"625","2019-03-24",1034400,440,11207,918,1155770,8683,1039,0,0,0,0,0,0,0,0,0,0,0,0
"626","2019-03-25",1023100,443,8683,1035,1034400,6584,918,0,0,0,0,0,0,0,0,0,0,0,0
"627","2019-03-26",875030,372,6584,1035,1023100,6102,1035,0,0,0,0,0,0,0,0,0,0,0,0
"628","2019-03-27",868930,379,6102,1066,875030,7037,1035,0,0,0,0,0,0,0,0,0,0,0,0
"629","2019-03-28",875930,379,7037,822,868930,10402,1066,0,0,0,0,0,0,0,0,0,0,0,0
"630","2019-03-29",611400,258,10402,558,875930,14708,822,0,0,0,0,0,0,0,0,0,0,0,0
"631","2019-03-30",1178910,491,14708,669,611400,9376,558,0,0,0,0,0,0,0,0,0,0,0,0
"632","2019-03-31",1128710,519,9376,785,1178910,5228,669,0,0,0,0,0,0,0,0,0,0,0,0
"633","2019-04-01",865200,376,5228,704,1128710,4548,785,0,0,0,0,0,0,0,0,0,0,0,0
"634","2019-04-02",767660,314,4548,707,865200,4819,704,0,0,0,0,0,0,0,0,0,0,0,0
"635","2019-04-03",688590,312,4819,483,767660,3486,707,0,0,0,0,0,0,0,0,0,0,0,0
"636","2019-04-04",391140,179,3486,648,688590,3608,483,0,0,0,0,0,0,0,0,0,0,0,0
"637","2019-04-05",513960,210,3608,732,391140,4377,648,0,0,0,0,0,0,0,0,0,0,0,0
"638","2019-04-06",822060,378,4377,469,513960,2292,732,0,0,0,0,0,0,0,0,0,0,0,0
"639","2019-04-07",936940,405,2292,723,822060,1652,469,0,0,0,0,0,0,0,0,0,0,0,0
"640","2019-04-08",464840,187,1652,763,936940,1310,723,0,0,0,0,0,0,0,0,0,0,0,0
"641","2019-04-09",558410,213,1310,472,464840,1243,763,0,0,0,0,0,0,0,0,0,0,0,0
"642","2019-04-10",239720,103,1243,372,558410,1372,472,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"643","2019-04-11",552870,204,1372,636,239720,1868,372,0,0,0,0,0,0,0,0,0,0,0,0
"644","2019-04-12",447510,169,1868,442,552870,3936,636,0,0,0,0,0,0,0,0,0,0,0,0
"645","2019-04-13",844770,340,3936,564,447510,2789.5,442,0,0,0,0,0,0,0,0,0,0,0,0
"646","2019-04-14",786770,303,2789.5,547,844770,1381,564,0,0,0,0,0,0,0,0,0,0,0,0
"647","2019-04-15",584190,247,1381,744,786770,1749,547,0,0,0,0,0,0,0,0,0,0,0,0
"648","2019-04-16",532090,209,1749,543,584190,1688,744,0,0,0,0,0,0,0,0,0,0,0,0
"649","2019-04-17",582590,236,1688,472,532090,1976,543,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"650","2019-04-18",476290,211,1976,467,582590,2549,472,0,0,0,0,0,0,0,0,0,0,0,0
"651","2019-04-19",615570,252,2549,435,476290,7509,467,0,0,0,0,0,0,0,0,0,0,0,0
"652","2019-04-20",899690,375,7509,514,615570,2927,435,0,0,0,0,0,0,0,0,0,0,0,0
"653","2019-04-21",1088370,425,2927,566,899690,1332,514,0,0,0,0,0,0,0,0,0,0,0,0
"654","2019-04-22",679120,261,1332,872,1088370,1465,566,0,0,0,0,0,0,0,0,0,0,0,0
"655","2019-04-23",384480,145,1465,629,679120,1889,872,0,0,0,0,0,0,0,0,0,0,0,0
"656","2019-04-24",423590,154,1889,418,384480,1598,629,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"657","2019-04-25",416110,173,1598,589,423590,1681,418,0,0,0,0,0,0,0,0,0,0,0,0
"658","2019-04-26",540430,194,1681,587,416110,12362,589,0,0,0,0,0,0,0,0,0,0,0,0
"659","2019-04-27",1091080,457,12362,412,540430,16677,587,20,1,0,0,0,0,0,0,0,0,0,0
"660","2019-04-28",1569130,597,16677,721,1091080,16677,412,20,1,0,0,0,0,0,0,0,0,0,0
"661","2019-04-29",1958510,705,16677,1209,1569130,13879,721,23.114029791637,1,0,0,0,0,0,0,0,0,0,1
"662","2019-04-30",1657320,639,13879,1777,1958510,16677,1209,23.114029791637,1,0,0,0,0,0,0,0,0,0,1
"663","2019-05-01",2049700,777,16677,1602,1657320,16308,1777,20,1,0,0,0,0,0,0,0,0,0,0
"664","2019-05-02",1832870,753,16308,1168,2049700,14970,1602,20,1,0,0,0,0,0,0,0,0,0,0
"665","2019-05-03",1958550,740,14970,1055,1832870,15071,1168,20,1,0,0,0,0,0,0,0,0,0,0
"666","2019-05-04",2025910,829,15071,952,1958550,8852,1055,20,1,0,0,0,0,0,0,0,0,0,0
"667","2019-05-05",1691740,690,8852,1047,2025910,1365,952,20,1,0,0,0,0,0,0,0,0,0,0
"668","2019-05-06",885330,353,1365,987,1691740,1091,1047,0,0,0,0,0,0,0,0,0,0,0,0
"669","2019-05-07",633990,353,1091,514,885330,1746,987,0,0,0,0,0,0,0,0,0,0,0,0
"670","2019-05-08",633990,353,1746,422,633990,1621,514,0,0,0,0,0,0,0,0,0,0,0,0
"671","2019-05-09",633990,353,1621,422,633990,2353,422,0,0,0,0,0,0,0,0,0,0,0,0
"672","2019-05-10",330090,132,2353,422,633990,4221,422,0,0,0,0,0,0,0,0,0,0,0,0
"673","2019-05-11",622510,247,4221,422,330090,3494,422,0,0,0,0,0,0,0,0,0,0,0,0
"674","2019-05-12",887370,363,3494,437,622510,1792,422,0,0,0,0,0,0,0,0,0,0,0,0
"675","2019-05-13",482570,185,1792,594,887370,1490,437,0,0,0,0,0,0,0,0,0,0,0,0
"676","2019-05-14",364100,143,1490,594,482570,1336,594,0,0,0,0,0,0,0,0,0,0,0,0
"677","2019-05-15",575590,221,1336,594,364100,1463,594,0,0,0,0,0,0,0,0,0,0,0,0
"678","2019-05-16",475410,192,1463,594,575590,2772,594,0,0,0,0,0,0,0,0,0,0,0,0
"679","2019-05-17",420670,167,2772,483,475410,5587,594,0,0,0,0,0,0,0,0,0,0,0,0
"680","2019-05-18",920580,375,5587,403,420670,3482,483,0,0,0,0,0,0,0,0,0,0,0,0
"681","2019-05-19",980180,425,3482,586,920580,2551,403,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"682","2019-05-20",520090,201,2551,521,980180,3163,586,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"683","2019-05-21",339470,131,3163,330,520090,2401,521,0,0,0,0,0,0,0,0,0,0,0,0
"684","2019-05-22",496070,211,2401,593,339470,2135,330,0,0,0,0,0,0,0,0,0,0,0,0
"685","2019-05-23",485800,210,2135,395,496070,2846,593,0,0,0,0,0,0,0,0,0,0,0,0
"686","2019-05-24",447860,177,2846,459,485800,4681,395,0,0,0,0,0,0,0,0,0,0,0,0
"687","2019-05-25",912550,362,4681,478,447860,2885,459,0,0,0,0,0,0,0,0,0,0,0,0
"688","2019-05-26",1025520,392,2885,486,912550,2128,478,0,0,0,0,0,0,0,0,0,0,0,0
"689","2019-05-27",676710,282,2128,557,1025520,1095,486,0,0,0,0,0,0,0,0,0,0,0,0
"690","2019-05-28",536490,187,1095,610,676710,2106,557,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"691","2019-05-29",535470,220,2106,442,536490,1956,610,0,0,0,0,0,0,0,0,0,0,0,0
"692","2019-05-30",468890,181,1956,686,535470,2472,442,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"693","2019-05-31",400840,163,2472,473,468890,5261,686,0,0,0,0,0,0,0,0,0,0,0,0
"694","2019-06-01",870630,365,5261,358,400840,4176,473,0,0,0,0,0,0,0,0,0,0,0,0
"695","2019-06-02",898270,368,4176,429,870630,2429,358,0,0,0,0,0,0,0,0,0,0,0,0
"696","2019-06-03",673580,266,2429,438,898270,1648,429,0,0,0,0,0,0,0,0,0,0,0,0
"697","2019-06-04",518740,192,1648,408,673580,1533,438,0,0,0,0,0,0,0,0,0,0,0,0
"698","2019-06-05",473510,173,1533,510,518740,1680,408,0,0,0,0,0,0,0,0,0,0,0,0
"699","2019-06-06",554670,203,1680,253,473510,2214,510,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"700","2019-06-07",249340,91,2214,319,554670,4256,253,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"701","2019-06-08",921990,389,4256,410,249340,2758,319,0,0,0,0,0,0,0,0,0,0,0,0
"702","2019-06-09",757140,277,2758,387,921990,1984,410,0,0,0,0,0,0,0,0,0,0,0,0
"703","2019-06-10",542560,230,1984,379,757140,1818,387,0,0,0,0,0,0,0,0,0,0,0,0
"704","2019-06-11",298280,129,1818,316,542560,1541,379,0,0,0,0,0,0,0,0,0,0,0,0
"705","2019-06-12",520760,195,1541,405,298280,1339,316,0,0,0,0,0,0,0,0,0,0,0,0
"706","2019-06-13",462280,164,1339,359,520760,2635,405,0,0,0,0,0,0,0,0,0,0,0,0
"707","2019-06-14",519580,192,2635,272,462280,5446,359,0,0,0,0,0,0,0,0,0,0,0,0
"708","2019-06-15",709950,296,5446,385,519580,4143,272,0,0,0,0,0,0,0,0,0,0,0,0
"709","2019-06-16",1107030,454,4143,694,709950,1892,385,0,0,0,0,0,0,0,0,0,0,0,0
"710","2019-06-17",732830,304,1892,455,1107030,1332,694,0,0,0,0,0,0,0,0,0,0,0,0
"711","2019-06-18",468660,194,1332,293,732830,1032,455,0,0,0,0,0,0,0,0,0,0,0,0
"712","2019-06-19",376000,143,1032,475,468660,991,293,0,0,0,0,0,0,0,0,0,0,0,0
"713","2019-06-20",384770,156,991,359,376000,2176,475,0,0,0,0,0,0,0,0,0,0,0,0
"714","2019-06-21",663560,248,2176,496,384770,3797,359,0,0,0,0,0,0,0,0,0,0,0,0
"715","2019-06-22",927020,394,3797,421,663560,2458,496,0,0,0,0,0,0,0,0,0,0,0,0
"716","2019-06-23",1009120,390,2458,736,927020,1539,421,0,0,0,0,0,0,0,0,0,0,0,0
"717","2019-06-24",499500,195,1539,467,1009120,1029,736,0,0,0,0,0,0,0,0,0,0,0,0
"718","2019-06-25",479560,161,1029,486,499500,1014,467,0,0,0,0,0,0,0,0,0,0,0,0
"719","2019-06-26",539960,194,1014,289,479560,1098,486,0,0,0,0,0,0,0,0,0,0,0,0
"720","2019-06-27",340450,139,1098,335,539960,2235,289,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"721","2019-06-28",506400,204,2235,470,340450,0,335,0,0,0,0,0,0,0,0,0,0,0,0
"722","2019-06-29",905400,380,0,435,506400,2602,470,0,0,0,0,0,0,0,0,0,0,0,0
"723","2019-06-30",673800,242,2602,441,905400,1914,435,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"724","2019-07-01",387140,163,1914,429,673800,1871,441,0,0,0,0,0,0,0,0,0,0,0,0
"725","2019-07-02",522450,172,1871,363,387140,1324,429,0,0,0,0,0,0,0,0,0,0,0,0
"726","2019-07-03",283110,112,1324,366,522450,1307,363,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"727","2019-07-04",244460,92,1307,643,283110,1178,366,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"728","2019-07-05",388490,172,1178,322,244460,5244,643,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"729","2019-07-06",628560,230,5244,338,388490,2002,322,3.11402979163698,0,0,0,0,0,0,0,0,0,0,1
"730","2019-07-07",759570,321,2002,570,628560,1141,338,0,0,0,0,0,0,0,0,0,0,0,0
