date,shopId,dayofweek,salesTotal,CustNum,google,kankou,kankou_tomorrow,kankou_after2days,kankou_after3days,kankou_after4days,kankou_after5days,kankou_after6days,tabelog,tabelog_rating,gurunavi,hitosara,weather_today,rain_precipitation_today,rain_precipitation_today_daytime,temp_today_min,temp_today_max,weather_tomorrow,rain_precipitation_tomorrow,rain_precipitation_tomorrow_daytime,temp_tomorrow_min,temp_tomorrow_max,weather_after2days,rainypercent_after2days,temp_after2days_min,temp_after2days_max,weather_after3days,rainypercent_after3days,temp_after3days_min,temp_after3days_max,weather_after4days,rainypercent_after4days,temp_after4days_min,temp_after4days_max,weather_after5days,rainypercent_after5days,temp_after5days_min,temp_after5days_max,weather_after6days,rainypercent_after6days,temp_after6days_min,temp_after6days_max,google_rating,storeId,kankouReal,kankouReal_tomorrow,kankouReal_after2days,kankouReal_after3days,kankouReal_after4days,kankouReal_after5days,kankouReal_after6days,id
2019-07-21T00:00:00.0000000,2,0,741120,650,null,6936,4409,4428,5169,5116,8680,8840,522,3.48,null,0,曇り,0,0,26,30,曇り,3,3,25,29,曇り,30,23,32,曇り,30,24,33,曇り,30,24,32,曇り,30,24,32,曇り,30,24,32,null,1,5918,3909,3624,4222,4241,7662,7804,1578
2019-07-21T00:00:00.0000000,1,0,1011490,418,152,6936,4409,4428,5169,5116,8680,8840,522,3.48,null,0,曇り,0,0,26,30,曇り,3,3,25,29,曇り,30,23,32,曇り,30,24,33,曇り,30,24,32,曇り,30,24,32,曇り,30,24,32,3.9,1,5918,3909,3624,4222,4241,7662,7804,1575
2019-07-20T00:00:00.0000000,2,6,577590,516,null,6232,6936,4409,4428,5169,5116,8680,340,3.48,null,0,曇り,0,0,23,29,曇り,0,0,24,30,曇り,20,23,31,曇時々晴,40,24,33,曇時々晴,20,24,34,曇時々晴,30,24,34,曇り,30,25,33,null,1,5106,5918,3909,3624,4222,4241,7662,1569
2019-07-20T00:00:00.0000000,1,6,735580,320,205,6232,6936,4409,4428,5169,5116,8680,340,3.48,null,0,曇り,0,0,23,29,曇り,0,0,24,30,曇り,20,23,31,曇時々晴,40,24,33,曇時々晴,20,24,34,曇時々晴,30,24,34,曇り,30,25,33,3.9,1,5106,5918,3909,3624,4222,4241,7662,1566
2019-07-19T00:00:00.0000000,2,5,148332,116,null,2603,6232,6936,4409,4428,5169,5116,279,3.48,null,0,曇り,17,5,23,27,曇り,0,0,23,29,曇り,20,24,31,曇時々晴,30,24,32,曇時々晴,40,24,33,曇り,40,24,33,曇り,30,24,33,null,1,2263,5106,5918,3909,3624,4222,4241,1558
2019-07-19T00:00:00.0000000,1,5,191950,79,212,2603,6232,6936,4409,4428,5169,5116,279,3.48,null,0,曇り,17,5,23,27,曇り,0,0,23,29,曇り,20,24,31,曇時々晴,30,24,32,曇時々晴,40,24,33,曇り,40,24,33,曇り,30,24,33,3.9,1,2263,5106,5918,3909,3624,4222,4241,1555
2019-07-18T00:00:00.0000000,2,4,238586,174,null,2212,2603,6232,6936,4409,4428,5169,337,3.48,null,0,雨,7,2,23,28,曇時々雨,13,6,24,26,曇り,40,23,29,曇時々晴,30,24,31,曇り,40,24,31,曇一時雨,60,24,30,曇り,40,24,31,null,1,1927,2263,5106,5918,3909,3624,4222,1549
2019-07-18T00:00:00.0000000,1,4,426290,177,187,2212,2603,6232,6936,4409,4428,5169,337,3.48,null,0,雨,7,2,23,28,曇時々雨,13,6,24,26,曇り,40,23,29,曇時々晴,30,24,31,曇り,40,24,31,曇一時雨,60,24,30,曇り,40,24,31,3.9,1,1927,2263,5106,5918,3909,3624,4222,1546
2019-07-17T00:00:00.0000000,2,3,353913,250,null,2141,2212,2603,6232,6936,4409,4428,347,3.48,null,0,曇り,2,0,23,28,曇時々雨,6,2,23,28,曇時々雨,60,24,29,曇時々雨,60,23,28,曇り,40,24,30,曇一時雨,50,24,31,曇一時雨,60,24,30,null,1,1730,1927,2263,5106,5918,3909,3624,1537
2019-07-17T00:00:00.0000000,1,3,387800,157,157,2141,2212,2603,6232,6936,4409,4428,347,3.48,null,0,曇り,2,0,23,28,曇時々雨,6,2,23,28,曇時々雨,60,24,29,曇時々雨,60,23,28,曇り,40,24,30,曇一時雨,50,24,31,曇一時雨,60,24,30,3.9,1,1730,1927,2263,5106,5918,3909,3624,1534
2019-07-16T00:00:00.0000000,2,2,312858,257,null,1813,2141,2212,2603,6232,6936,4409,507,3.48,null,0,曇時々雨,8,5,22,24,曇一時雨,4,0,23,27,曇一時雨,50,23,30,曇時々雨,70,23,29,曇時々雨,60,23,29,曇一時雨,50,24,30,曇時々晴,40,24,32,null,1,1384,1730,1927,2263,5106,5918,3909,1528
2019-07-16T00:00:00.0000000,1,2,370800,144,183,1813,2141,2212,2603,6232,6936,4409,507,3.48,null,0,曇時々雨,8,5,22,24,曇一時雨,4,0,23,27,曇一時雨,50,23,30,曇時々雨,70,23,29,曇時々雨,60,23,29,曇一時雨,50,24,30,曇時々晴,40,24,32,3.9,1,1384,1730,1927,2263,5106,5918,3909,1525
2019-07-15T00:00:00.0000000,2,1,609214,507,null,4212,1813,2141,2212,2603,6232,6936,729,3.48,null,0,曇時々雨,7,2,23,27,曇一時雨,8,3,22,26,曇一時雨,50,23,28,曇時々雨,60,22,29,曇一時雨,60,23,29,曇一時雨,50,24,30,曇一時雨,50,24,31,null,1,3498,1384,1730,1927,2263,5106,5918,1519
2019-07-15T00:00:00.0000000,1,1,1127870,446,189,4212,1813,2141,2212,2603,6232,6936,729,3.48,null,0,曇時々雨,7,2,23,27,曇一時雨,8,3,22,26,曇一時雨,50,23,28,曇時々雨,60,22,29,曇一時雨,60,23,29,曇一時雨,50,24,30,曇一時雨,50,24,31,3.9,1,3498,1384,1730,1927,2263,5106,5918,1516
2019-07-14T00:00:00.0000000,2,0,1016003,759,null,9810,4212,1813,2141,2212,2603,6232,673,3.48,null,0,雨,45,11,21,25,曇のち雨,0,0,22,28,曇一時雨,50,22,28,曇時々雨,60,22,28,曇一時雨,60,22,29,曇一時雨,60,23,30,曇一時雨,50,24,31,null,1,8398,3498,1384,1730,1927,2263,5106,1510
2019-07-14T00:00:00.0000000,1,0,1361690,541,138,9810,4212,1813,2141,2212,2603,6232,673,3.48,null,0,雨,45,11,21,25,曇のち雨,0,0,22,28,曇一時雨,50,22,28,曇時々雨,60,22,28,曇一時雨,60,22,29,曇一時雨,60,23,30,曇一時雨,50,24,31,3.9,1,8398,3498,1384,1730,1927,2263,5106,1507
2019-07-13T00:00:00.0000000,2,6,747484,574,null,9916,9810,4212,1813,2141,2212,2603,367,3.48,null,0,曇のち雨,19,8,22,27,大雨,66,10,21,26,雨のち曇,60,21,29,曇一時雨,50,23,29,雨,80,22,28,曇時々雨,70,23,28,曇一時雨,50,23,30,null,1,9148,8398,3498,1384,1730,1927,2263,1501
2019-07-13T00:00:00.0000000,1,6,1092430,443,191,9916,9810,4212,1813,2141,2212,2603,367,3.48,null,0,曇のち雨,19,8,22,27,大雨,66,10,21,26,雨のち曇,60,21,29,曇一時雨,50,23,29,雨,80,22,28,曇時々雨,70,23,28,曇一時雨,50,23,30,3.9,1,9148,8398,3498,1384,1730,1927,2263,1498
2019-07-12T00:00:00.0000000,2,5,253817,214,null,2140,9916,9810,4212,1813,2141,2212,463,3.48,null,0,曇のち晴,8,0,21,29,曇のち雨,5,0,23,29,雨時々曇,80,20,26,曇一時雨,60,22,30,曇時々雨,70,22,28,曇時々雨,70,22,28,曇時々雨,60,23,29,null,1,1997,9148,8398,3498,1384,1730,1927,1493
2019-07-12T00:00:00.0000000,1,5,563930,232,187,2140,9916,9810,4212,1813,2141,2212,463,3.48,null,0,曇のち晴,8,0,21,29,曇のち雨,5,0,23,29,雨時々曇,80,20,26,曇一時雨,60,22,30,曇時々雨,70,22,28,曇時々雨,70,22,28,曇時々雨,60,23,29,3.9,1,1997,9148,8398,3498,1384,1730,1927,1490
2019-07-11T00:00:00.0000000,2,4,148432,98,null,1216,2140,9916,9810,4212,1813,2141,376,3.48,null,0,大雨,78,35,22,23,曇一時雨,9,0,22,29,曇り,10,22,30,雨,90,21,26,曇時々雨,80,22,30,曇一時雨,50,23,30,曇一時雨,60,23,29,null,1,1216,1997,9148,8398,3498,1384,1730,1485
2019-07-11T00:00:00.0000000,1,4,283870,118,155,1216,2140,9916,9810,4212,1813,2141,376,3.48,null,0,大雨,78,35,22,23,曇一時雨,9,0,22,29,曇り,10,22,30,雨,90,21,26,曇時々雨,80,22,30,曇一時雨,50,23,30,曇一時雨,60,23,29,3.9,1,1216,1997,9148,8398,3498,1384,1730,1482
2019-07-10T00:00:00.0000000,2,3,244891,192,null,984,931,1753,9407,8767,3397,2106,414,3.48,null,0,雨時々曇,0,0,22,25,大雨,39,20,22,23,雨のち曇,70,21,28,曇り,30,22,31,雨,80,21,28,曇時々雨,70,22,30,曇一時雨,50,23,30,null,1,430,484,771,5423,4230,842,712,1472
2019-07-10T00:00:00.0000000,1,3,372840,132,164,984,931,1753,9407,8767,3397,2106,414,3.48,null,0,雨時々曇,0,0,22,26,大雨,39,20,22,23,雨のち曇,70,21,28,曇り,30,22,31,雨,80,21,28,曇時々雨,70,22,30,曇一時雨,50,23,30,3.9,1,430,484,771,5423,4230,842,712,1469
2019-07-09T00:00:00.0000000,2,2,230063,171,null,876,984,931,1753,9407,8767,3397,429,3.48,null,0,雨,19,7,22,23,雨時々曇,2,0,21,25,曇時々雨,60,22,26,曇時々雨,80,21,29,曇り,20,21,30,曇一時雨,60,21,29,曇時々雨,70,22,29,null,1,323,430,484,771,5423,4230,842,1464
2019-07-09T00:00:00.0000000,1,2,356740,133,199,876,984,931,1753,9407,8767,3397,429,3.48,null,0,雨,19,7,22,23,雨時々曇,2,0,21,25,曇時々雨,60,22,26,曇時々雨,80,21,29,曇り,20,21,30,曇一時雨,60,21,29,曇時々雨,70,22,29,3.9,1,323,430,484,771,5423,4230,842,1461
2019-07-08T00:00:00.0000000,2,1,331647,260,null,1141,876,984,931,1753,9407,8767,670,3.48,null,0,曇のち雨,2,1,23,26,雨,42,16,22,23,曇時々雨,60,22,26,雨,90,21,25,雨,90,21,29,曇り,30,22,31,曇一時雨,50,21,29,null,1,623,323,430,484,771,5423,4230,1456
2019-07-08T00:00:00.0000000,1,1,553520,236,149,1141,876,984,931,1753,9407,8767,670,3.48,null,0,曇のち雨,2,1,23,26,雨,42,16,22,23,曇時々雨,60,22,26,雨,90,21,25,雨,90,21,29,曇り,30,22,31,曇一時雨,50,21,29,3.9,1,623,323,430,484,771,5423,4230,1453
2019-07-07T00:00:00.0000000,2,0,571235,504,null,2002,1141,876,984,931,1753,9407,570,3.48,null,0,曇り,2,0,21,28,曇時々晴,0,0,22,28,曇一時雨,60,22,28,曇一時雨,50,22,27,雨,80,21,26,雨,90,22,28,曇り,40,21,30,null,1,1698,623,323,430,484,771,5423,1438
2019-07-07T00:00:00.0000000,1,0,759570,321,146,2002,1141,876,984,931,1753,9407,570,3.48,null,0,曇り,2,0,21,28,曇時々晴,0,0,22,28,曇一時雨,60,22,28,曇一時雨,50,22,27,雨,80,21,26,雨,90,22,28,曇り,40,21,30,3.9,1,1698,623,323,430,484,771,5423,1435
2019-07-06T00:00:00.0000000,2,6,397980,315,null,5244,2002,1141,876,984,931,1753,338,3.48,null,0,雨,28,16,21,23,曇一時雨,7,1,22,27,曇り,40,22,30,曇り,40,22,28,曇り,40,21,29,曇時々雨,70,22,27,曇一時雨,60,22,30,null,1,4261,1698,623,323,430,484,771,1428
2019-07-06T00:00:00.0000000,1,6,628560,230,162,5244,2002,1141,876,984,931,1753,338,3.48,null,0,雨,28,16,21,23,曇一時雨,7,1,22,27,曇り,40,22,30,曇り,40,22,28,曇り,40,21,29,曇時々雨,70,22,27,曇一時雨,60,22,30,3.9,1,4261,1698,623,323,430,484,771,1425
2019-07-05T00:00:00.0000000,2,5,268645,191,null,1178,5244,2002,1141,876,984,931,322,3.48,null,0,雨のち曇,4,4,22,25,曇のち雨,1,1,22,27,曇一時雨,50,23,28,曇時々雨,60,22,27,曇一時雨,50,21,28,曇時々雨,60,21,28,雨,80,22,29,null,1,1017,4261,1698,623,323,430,484,1419
2019-07-05T00:00:00.0000000,1,5,388490,172,151,1178,5244,2002,1141,876,984,931,322,3.48,null,0,雨のち曇,4,4,22,25,曇のち雨,1,1,22,27,曇一時雨,50,23,28,曇時々雨,60,22,27,曇一時雨,50,21,28,曇時々雨,60,21,28,雨,80,22,29,3.9,1,1017,4261,1698,623,323,430,484,1416
2019-07-04T00:00:00.0000000,2,4,182082,159,null,1307,1178,5244,2002,1141,876,984,643,3.48,null,0,雨のち曇,69,0,23,29,晴のち雨,1,0,23,30,曇のち雨,50,22,28,雨,90,21,27,曇一時雨,60,21,27,曇り,30,21,29,曇り,40,21,28,null,1,968,1017,4261,1698,623,323,430,1411
2019-07-04T00:00:00.0000000,1,4,244460,92,336,1307,1178,5244,2002,1141,876,984,643,3.48,null,0,雨のち曇,69,0,23,29,晴のち雨,1,0,23,30,曇のち雨,50,22,28,雨,90,21,27,曇一時雨,60,21,27,曇り,30,21,29,曇り,40,21,28,3.9,1,968,1017,4261,1698,623,323,430,1408
2019-07-03T00:00:00.0000000,2,3,246996,185,null,1324,1307,1178,5244,2002,1141,876,366,3.48,null,0,雨時々曇,15,3,22,27,大雨,50,0,25,28,曇時々晴,30,22,31,曇一時雨,70,22,28,曇時々雨,70,22,28,曇一時雨,70,22,27,曇一時雨,50,21,28,null,1,681,968,1017,4261,1698,623,323,1402
2019-07-03T00:00:00.0000000,1,3,283110,112,164,1324,1307,1178,5244,2002,1141,876,366,3.48,null,0,雨時々曇,15,3,22,27,大雨,50,0,25,28,曇時々晴,30,22,31,曇一時雨,70,22,28,曇時々雨,70,22,28,曇一時雨,70,22,27,曇一時雨,50,21,28,3.9,1,681,968,1017,4261,1698,623,323,1399
2019-07-02T00:00:00.0000000,2,2,281942,186,null,1871,1324,1307,1178,5244,2002,1141,363,3.48,null,0,雨のち曇,13,9,23,25,曇時々雨,11,5,22,26,雨のち曇,80,22,29,曇一時雨,60,22,30,雨,80,22,27,雨,90,22,28,曇一時雨,60,22,28,null,1,1193,681,968,1017,4261,1698,623,1393
2019-07-02T00:00:00.0000000,1,2,522450,172,153,1871,1324,1307,1178,5244,2002,1141,363,3.48,null,0,雨のち曇,13,9,23,25,曇時々雨,11,5,22,26,雨のち曇,80,22,29,曇一時雨,60,22,30,雨,80,22,27,雨,90,22,28,曇一時雨,60,22,28,3.9,1,1193,681,968,1017,4261,1698,623,1390
2019-07-01T00:00:00.0000000,2,1,207931,143,null,1914,1871,1324,1307,1178,5244,2002,429,3.48,null,0,雨のち曇,18,2,23,27,曇時々雨,29,11,23,24,曇時々雨,70,21,27,雨,80,22,27,曇時々雨,70,21,28,雨,100,22,27,雨,80,22,29,null,1,1628,1193,681,968,1017,4261,1698,1383
2019-07-01T00:00:00.0000000,1,1,387140,163,141,1914,1871,1324,1307,1178,5244,2002,429,3.48,null,0,雨のち曇,18,2,23,27,曇時々雨,29,11,23,24,曇時々雨,70,21,27,雨,80,22,27,曇時々雨,70,21,28,雨,100,22,27,雨,80,22,29,3.9,1,1628,1193,681,968,1017,4261,1698,1380
2019-06-30T00:00:00.0000000,2,0,421567,307,null,2602,1914,1871,1324,1307,1178,5244,441,3.48,null,0,雨時々曇,20,14,25,29,大雨,45,14,23,26,曇り,30,22,27,曇時々雨,70,21,28,雨,90,22,28,曇一時雨,70,21,28,雨,80,21,28,null,1,2227,1628,1193,681,968,1017,4261,1369
2019-06-30T00:00:00.0000000,1,0,673800,242,110,2602,1914,1871,1324,1307,1178,5244,441,3.48,null,0,雨時々曇,20,14,25,29,大雨,45,14,23,26,曇り,30,22,27,曇時々雨,70,21,28,雨,90,22,28,曇一時雨,70,21,28,雨,80,21,28,3.9,1,2227,1628,1193,681,968,1017,4261,1366
2019-06-29T00:00:00.0000000,2,6,566538,468,null,0,2602,1914,1871,1324,1307,1178,435,3.48,null,0,曇のち雨,4,2,24,29,曇時々雨,16,1,25,31,雨のち曇,80,24,28,曇時々雨,70,23,28,曇時々雨,60,22,29,雨,80,22,28,曇時々雨,70,22,29,null,1,null,2227,1628,1193,681,968,1017,1363
2019-06-29T00:00:00.0000000,1,6,905400,380,145,0,2602,1914,1871,1324,1307,1178,435,3.48,null,0,曇のち雨,4,2,24,29,曇時々雨,16,1,25,31,雨のち曇,80,24,28,曇時々雨,70,23,28,曇時々雨,60,22,29,雨,80,22,28,曇時々雨,70,22,29,3.9,1,null,2227,1628,1193,681,968,1017,1360
2019-06-28T00:00:00.0000000,2,5,279444,200,null,2235,3887,2602,1914,1871,1324,1307,470,3.48,null,0,曇のち雨,3,0,23,31,曇一時雨,12,7,24,29,曇時々雨,70,23,31,雨,90,23,29,曇時々雨,70,23,28,曇一時雨,60,22,29,曇時々雨,60,22,28,null,1,1954,3154,2227,1628,1193,681,968,1351
2019-06-28T00:00:00.0000000,1,5,506400,204,164,2235,3887,2602,1914,1871,1324,1307,470,3.48,null,0,曇のち雨,3,0,23,31,曇一時雨,12,7,24,29,曇時々雨,70,23,31,雨,90,23,29,曇時々雨,70,23,28,曇一時雨,60,22,29,曇時々雨,60,22,28,3.9,1,1954,3154,2227,1628,1193,681,968,1348
2019-06-27T00:00:00.0000000,2,4,194869,108,null,1098,2235,3887,2602,1914,1871,1324,335,3.48,null,0,大雨,37,6,23,27,晴一時雨,10,0,23,30,曇り,40,22,31,雨,80,23,30,雨,90,23,29,雨,90,23,28,曇時々雨,70,22,28,null,1,986,1954,3154,2227,1628,1193,681,1342
2019-06-27T00:00:00.0000000,1,4,340450,139,173,1098,2235,3887,2602,1914,1871,1324,335,3.48,null,0,大雨,37,6,23,27,晴一時雨,10,0,23,30,曇り,40,22,31,雨,80,23,30,雨,90,23,29,雨,90,23,28,曇時々雨,70,22,28,3.9,1,986,1954,3154,2227,1628,1193,681,1339
2019-06-26T00:00:00.0000000,2,3,237080,204,null,1014,1098,2235,3887,2602,1914,1871,289,3.48,null,0,曇時々雨,4,1,19,26,大雨,56,22,22,24,雨のち曇,70,22,32,曇一時雨,60,22,30,曇一時雨,60,24,31,曇時々雨,70,23,30,曇時々雨,70,22,29,null,1,789,986,1954,3154,2227,1628,1193,1333
2019-06-26T00:00:00.0000000,1,3,539960,194,144,1014,1098,2235,3887,2602,1914,1871,289,3.48,null,0,曇時々雨,4,1,19,26,大雨,56,22,22,24,雨のち曇,70,22,32,曇一時雨,60,22,30,曇一時雨,60,24,31,曇時々雨,70,23,30,曇時々雨,70,22,29,3.9,1,789,986,1954,3154,2227,1628,1193,1330
2019-06-25T00:00:00.0000000,2,2,225774,219,null,1029,1014,1098,2235,3887,2602,1914,486,3.48,null,0,晴時々曇,0,0,18,28,曇り,0,0,19,26,雨時々曇,70,22,28,雨,90,22,29,曇一時雨,70,23,30,曇時々雨,70,23,30,曇時々雨,70,23,29,null,1,860,789,986,1954,3154,2227,1628,1324
2019-06-25T00:00:00.0000000,1,2,479560,161,169,1029,1014,1098,2235,3887,2602,1914,486,3.48,null,0,晴時々曇,0,0,18,28,曇り,0,0,19,26,雨時々曇,70,22,28,雨,90,22,29,曇一時雨,70,23,30,曇時々雨,70,23,30,曇時々雨,70,23,29,3.9,1,860,789,986,1954,3154,2227,1628,1321
2019-06-24T00:00:00.0000000,2,1,318359,272,null,1539,1029,1014,1098,2235,3887,2602,467,3.48,null,0,晴時々曇,14,1,19,26,晴時々曇,0,0,18,27,晴時々曇,10,19,29,雨,80,21,27,雨,90,22,28,曇一時雨,50,23,32,曇時々雨,70,24,31,null,1,1398,860,789,986,1954,3154,2227,1315
2019-06-24T00:00:00.0000000,1,1,499500,195,152,1539,1029,1014,1098,2235,3887,2602,467,3.48,null,0,晴時々曇,14,1,19,26,晴時々曇,0,0,18,27,晴時々曇,10,19,29,雨,80,21,27,雨,90,22,28,曇一時雨,50,23,32,曇時々雨,70,24,31,3.9,1,1398,860,789,986,1954,3154,2227,1312
2019-06-23T00:00:00.0000000,2,0,609232,474,null,2458,1482,1096,1101,881,1736,3470,736,3.48,null,0,雨,3,1,21,25,晴時々曇,2,0,20,26,晴れ,10,17,29,曇り,30,18,28,雨,80,21,27,曇時々雨,70,22,29,曇一時雨,50,23,31,null,1,2007,1004,645,538,430,1004,1470,1302
2019-06-23T00:00:00.0000000,1,0,1009120,390,143,2458,1482,1096,1101,881,1736,3470,736,3.48,null,0,雨,3,1,21,25,晴時々曇,2,0,20,26,晴れ,10,17,29,曇り,30,18,28,雨,80,21,27,曇時々雨,70,22,29,曇一時雨,50,23,31,3.9,1,2007,1004,645,538,430,1004,1470,1299
2019-06-22T00:00:00.0000000,2,6,692668,540,null,3797,2458,1482,1096,1101,881,1736,421,3.48,null,0,曇り,1,0,20,27,曇のち雨,9,5,21,25,雨のち曇,70,19,24,曇時々晴,10,18,28,曇一時雨,50,18,28,雨,90,21,27,曇時々雨,60,22,29,null,1,2276,2007,1004,645,538,430,1004,1291
2019-06-22T00:00:00.0000000,1,6,927020,394,175,3797,2458,1482,1096,1101,881,1736,421,3.48,null,0,曇り,1,0,20,27,曇のち雨,9,5,21,25,雨のち曇,70,19,24,曇時々晴,10,18,28,曇一時雨,50,18,28,雨,90,21,27,曇時々雨,60,22,29,3.9,1,2276,2007,1004,645,538,430,1004,1288
2019-06-21T00:00:00.0000000,2,5,350495,293,null,2176,3797,2458,1482,1096,1101,881,496,3.48,null,0,晴のち曇,0,0,21,27,曇り,0,0,20,27,曇り,40,20,26,曇り,40,19,27,曇時々晴,10,19,29,曇り,30,19,28,曇時々雨,70,21,28,null,1,1613,2276,2007,1004,645,538,430,1281
2019-06-21T00:00:00.0000000,1,5,663560,248,170,2176,3797,2458,1482,1096,1101,881,496,3.48,null,0,晴のち曇,0,0,21,27,曇り,0,0,20,27,曇り,40,20,26,曇り,40,19,27,曇時々晴,10,19,29,曇り,30,19,28,曇時々雨,70,21,28,3.9,1,1613,2276,2007,1004,645,538,430,1278
2019-06-20T00:00:00.0000000,2,4,201551,172,null,991,2176,3797,2458,1482,1096,1101,359,3.48,null,0,晴時々曇,0,0,19,29,曇時々晴,0,0,20,26,曇時々雨,60,19,25,曇時々雨,70,19,27,曇時々晴,40,19,27,曇時々晴,10,18,28,曇時々晴,30,19,28,null,1,878,1613,2276,2007,1004,645,538,1270
2019-06-20T00:00:00.0000000,1,4,384770,156,163,991,2176,3797,2458,1482,1096,1101,359,3.48,null,0,晴時々曇,0,0,19,29,曇時々晴,0,0,20,26,曇時々雨,60,19,25,曇時々雨,70,19,27,曇時々晴,40,19,27,曇時々晴,10,18,28,曇時々晴,30,19,28,3.9,1,878,1613,2276,2007,1004,645,538,1267
2019-06-19T00:00:00.0000000,2,3,229434,210,null,1032,991,2176,3797,2458,1482,1096,475,3.48,null,0,曇一時雨,2,2,18,25,晴時々曇,0,0,19,28,晴のち曇,30,18,28,曇一時雨,60,20,26,曇一時雨,50,19,27,曇時々晴,30,19,28,曇時々晴,10,18,29,null,1,892,878,1613,2276,2007,1004,645,1261
2019-06-19T00:00:00.0000000,1,3,376000,143,149,1032,991,2176,3797,2458,1482,1096,475,3.48,null,0,曇一時雨,2,2,18,25,晴時々曇,0,0,19,28,晴のち曇,30,18,28,曇一時雨,60,20,26,曇一時雨,50,19,27,曇時々晴,30,19,28,曇時々晴,10,18,29,3.9,1,892,878,1613,2276,2007,1004,645,1258
2019-06-18T00:00:00.0000000,2,2,319404,284,null,1332,1032,991,2176,3797,2458,1482,293,3.48,null,0,晴時々曇,0,0,17,26,曇り,0,0,19,26,曇のち晴,20,19,28,曇り,40,20,28,雨,80,20,25,曇一時雨,50,20,28,曇り,30,19,27,null,1,1107,892,878,1613,2276,2007,1004,1250
2019-06-18T00:00:00.0000000,1,2,468660,194,166,1332,1032,991,2176,3797,2458,1482,293,3.48,null,0,晴時々曇,0,0,17,26,曇り,0,0,19,26,曇のち晴,20,19,28,曇り,40,20,28,雨,80,20,25,曇一時雨,50,20,28,曇り,30,19,27,3.9,1,1107,892,878,1613,2276,2007,1004,1247
2019-06-17T00:00:00.0000000,2,1,438287,327,null,1892,1332,1032,991,2176,3797,2458,455,3.48,null,0,晴れ,0,0,18,27,曇時々晴,0,0,16,26,曇のち晴,30,18,26,曇一時雨,60,19,28,曇り,40,19,27,曇時々雨,60,20,26,曇時々雨,70,20,27,null,1,1470,1107,892,878,1613,2276,2007,1239
2019-06-17T00:00:00.0000000,1,1,732830,304,144,1892,1332,1032,991,2176,3797,2458,455,3.48,null,0,晴れ,0,0,18,27,曇時々晴,0,0,16,26,曇のち晴,30,18,26,曇一時雨,60,19,28,曇り,40,19,27,曇時々雨,60,20,26,曇時々雨,70,20,27,3.9,1,1470,1107,892,878,1613,2276,2007,1236
2019-06-16T00:00:00.0000000,2,0,807266,658,null,4143,1892,1332,1032,991,2176,3797,694,3.48,null,0,曇時々晴,0,0,19,25,晴時々曇,0,0,18,26,晴時々曇,10,16,28,曇一時雨,60,18,27,曇一時雨,60,19,28,曇り,30,19,28,曇時々雨,70,19,26,null,1,3495,1470,1107,892,878,1613,2276,1229
2019-06-16T00:00:00.0000000,1,0,1107030,454,126,4143,1892,1332,1032,991,2176,3797,694,3.48,null,0,曇時々晴,0,0,19,25,晴時々曇,0,0,18,26,晴時々曇,10,16,28,曇一時雨,60,18,27,曇一時雨,60,19,28,曇り,30,19,28,曇時々雨,70,19,26,3.9,1,3495,1470,1107,892,878,1613,2276,1226
2019-06-15T00:00:00.0000000,2,6,277049,229,null,5446,4143,1892,1332,1032,991,2176,385,3.48,null,0,雨,61,29,18,23,晴時々曇,0,0,19,25,晴時々曇,0,17,28,曇時々晴,10,16,28,曇一時雨,50,17,27,曇時々雨,60,19,27,曇時々晴,30,18,28,null,1,3925,3495,1470,1107,892,878,1613,1220
2019-06-15T00:00:00.0000000,1,6,709950,296,156,5446,4143,1892,1332,1032,991,2176,385,3.48,null,0,雨,61,29,18,23,晴時々曇,0,0,19,25,晴時々曇,0,17,28,曇時々晴,10,16,28,曇一時雨,50,17,27,曇時々雨,60,19,27,曇時々晴,30,18,28,3.9,1,3925,3495,1470,1107,892,878,1613,1217
2019-06-14T00:00:00.0000000,2,5,318107,241,null,2635,5446,4143,1892,1332,1032,991,272,3.48,null,0,雨,19,3,20,24,大雨,135,55,19,24,晴時々曇,20,18,27,曇時々晴,10,16,26,曇時々晴,10,16,28,曇時々晴,30,17,27,曇時々晴,30,18,27,null,1,2043,3925,3495,1470,1107,892,878,1211
2019-06-14T00:00:00.0000000,1,5,519580,192,173,2635,5446,4143,1892,1332,1032,991,272,3.48,null,0,雨,19,3,20,24,大雨,135,55,19,24,晴時々曇,20,18,27,曇時々晴,10,16,26,曇時々晴,10,16,28,曇時々晴,30,17,27,曇時々晴,30,18,27,3.9,1,2043,3925,3495,1470,1107,892,878,1208
2019-06-13T00:00:00.0000000,2,4,235014,217,null,1339,2635,5446,4143,1892,1332,1032,359,3.48,null,0,晴時々曇,0,0,18,25,雨時々曇,17,4,19,23,大雨,90,18,23,晴時々曇,40,17,27,曇時々晴,10,16,27,曇時々晴,10,17,28,曇り,40,18,27,null,1,1057,2043,3925,3495,1470,1107,892,1202
2019-06-13T00:00:00.0000000,1,4,462280,164,153,1339,2635,5446,4143,1892,1332,1032,359,3.48,null,0,晴時々曇,0,0,18,25,雨時々曇,17,4,19,23,大雨,90,18,23,晴時々曇,40,17,27,曇時々晴,10,16,27,曇時々晴,10,17,28,曇り,40,18,27,3.9,1,1057,2043,3925,3495,1470,1107,892,1199
